SMILES,Mean_Dock
Cc1ccc2c(ccc3c4ccc5ccccc5c4c(n[n+]23)c6ccccc6)c1,0.8048779964447021
[Na+].[O-]C(=O)CCSC(CCc1ccccc1C(=O)N2CCCCC2)c3cccc(OCc4ccc5ccc(Cl)cc5n4)c3,0.9756097197532654
c1ccc(cc1)c2n[n+]3c4ccccc4ccc3c5ccc6ccccc6c25,0.7317072749137878
Cc1cccc(c1)C(NC(=O)CC[C@H](O)[C@H](Cc2ccccc2)NC(=O)CC(NC(=O)c3ccc4ccccc4n3)C(=O)O)c5cc6ccccc6[nH]5,0.8292682766914368
FC(F)(F)c1cccc(c1)N2CCN(CC2)C(=O)c3nc(c4ccc(Cl)cc4)n(n3)c5ccc(Cl)cc5Cl,0.9512194991111755
CN1CCC2(CC1)COc3ccc(NC(=O)N4CCC(CC4)c5c[nH]c6ccc(F)cc56)cc23,0.9512194991111755
COc1ccc(NC(=O)c2ccc(cc2)c3ccc(cc3C)c4noc(C)n4)cc1N5CCN(C)CC5,0.8536584973335266
Oc1cc(nc2c(F)cccc12)c3ccccc3,0.7560975551605225
COc1ccc(NC(=O)N2CCC(CC2)c3c[nH]c4ccc(cc34)C(=O)N)cc1N5CCN(C)CC5,0.9024389982223511
COc1ccc(NC(=O)N2CCC(CCc3c[nH]c4ccccc34)CC2)cc1N5CCN(C)CC5,0.9268292188644409
COc1ccc(NC(=O)N2CCC(CC2)c3c[nH]c4ccccc34)cc1N5CCN(C)CC5,0.9512194991111755
COc1ccc(NC(=O)N2CCC(CC2)c3c[nH]c4cccc(F)c34)cc1N5CCN(C)CC5,0.8780487775802612
CN1CCC2(CC1)COc3ccc(NC(=O)c4ccc(cc4)c5ccc(cc5C)c6noc(C)n6)cc23,0.9512194991111755
CN1CCC2(CC1)COc3ccc(NC(=O)NCCN4CCC(CC4)c5c[nH]c6cc(F)ccc56)cc23,0.9268292188644409
COc1ccc(NC(=O)NCCN2CCC(CC2)c3c[nH]c4cc(F)ccc34)cc1N5CCN(C)CC5,0.8048779964447021
COc1ccc(NC(=O)N2CCC(CC2)c3c[nH]c4cc(F)ccc34)cc1N5CCN(C)CC5,0.9512194991111755
COc1ccc(NC(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)cc1N5CCN(C)CC5,0.7317072749137878
